,beta,gamma,alpha,p_0,p_k,p_p,y_mean,y_std,n_unique,r_hat,p0_nb,pk_nb,zero_inflated,k_inflated,POISSON_MSE,POISSON_MAE,POISSON_R2,POISSON_LLF,POISSON_AIC,POISSON_BIC,NEGATIVE_BINOMIAL_MSE,NEGATIVE_BINOMIAL_MAE,NEGATIVE_BINOMIAL_R2,NEGATIVE_BINOMIAL_LLF,NEGATIVE_BINOMIAL_AIC,NEGATIVE_BINOMIAL_BIC,ZK_HURDLE_POISSON_MSE,ZK_HURDLE_POISSON_MAE,ZK_HURDLE_POISSON_R2,ZK_HURDLE_POISSON_LLF,ZK_HURDLE_POISSON_AIC,ZK_HURDLE_POISSON_BIC,ZK_HURDLE_NB_MSE,ZK_HURDLE_NB_MAE,ZK_HURDLE_NB_R2,ZK_HURDLE_NB_LLF,ZK_HURDLE_NB_AIC,ZK_HURDLE_NB_BIC,ZINB_MSE,ZINB_MAE,ZINB_R2,ZINB_LLF,ZINB_AIC,ZINB_BIC,ZIP_MSE,ZIP_MAE,ZIP_R2,ZIP_LLF,ZIP_AIC,ZIP_BIC,ZKINB_MSE,ZKINB_MAE,ZKINB_R2,ZKINB_LLF,ZKINB_AIC,ZKINB_BIC,ZKIP_MSE,ZKIP_MAE,ZKIP_R2,ZKIP_LLF,ZKIP_AIC,ZKIP_BIC
43,0.0,1.0,1.0,0.5107142857142857,0.45071428571428573,0.03857142857142859,1.3992857142857142,1.4725992166834179,5,2.5452948800511557,0.32788779231219406,0.10005602094668618,True,True,1.9641699907197843,1.3081326580832067,0.08344725305663259,-2293.3494345855333,4590.698869171067,4601.187324202273,2.0395259576589955,1.3001246375641813,0.048283433823554156,-2204.300696881845,4414.60139376369,4430.3340763105,1.8404227901715577,1.2406527941786971,0.14119217183907717,-1009.5061900642204,2027.0123801284408,2047.9892901908543,1.840436991687708,1.2406751920999333,0.14118554489807933,-1030.283816412958,2070.567632825916,2096.7887704039326,1.8416430783025446,1.2455364934701718,0.14062274126850394,-1868.819398776531,3747.638797553062,3773.8599351310786,1.8434157436320444,1.2486134315046236,0.1397955515217708,-1807.7148436775733,3623.4296873551466,3644.40659741756,1.8487669718215478,1.233313274110562,0.13729847493482383,-978.6796481098531,1971.3592962197063,2008.0688888289296,2.128405907999959,1.4382545394079287,0.006808834874332148,-1100.1814916587734,2212.362983317547,2243.828348411167
44,0.0,1.0,2.0,0.47,0.4878571428571429,0.04214285714285715,1.5357142857142858,1.4900706110162556,6,3.444977599497122,0.28083278540810525,0.11439601007206204,True,True,1.9443012424415842,1.3266695973129616,0.12600835188125536,-2369.3609445939296,4742.721889187859,4753.2103442190655,1.9477379412452214,1.315674859934538,0.12446350585332877,-2311.334852035493,4628.669704070986,4644.402386617796,1.907855700598617,1.2918627510687453,0.1423911522861533,-1074.1230817542876,2156.246163508575,2177.2230735709886,1.9078756766407972,1.291858514560375,0.14238217276505494,-1091.6651395735164,2193.330279147033,2219.5514167250494,1.909828908546172,1.2937400662279552,0.14150416665423604,-1988.6301928879911,3987.2603857759823,4013.481523353999,1.9089320388311664,1.2945818804392093,0.14190732261754813,-1920.158053298525,3848.31610659705,3869.2930166594633,1.9093672242262059,1.290145791442277,0.14171170046170878,-1043.1755284492401,2100.3510568984802,2137.0606495077036,2.17494075387639,1.46115103273117,0.022332541610684875,-1158.0912711978453,2328.1825423956907,2359.647907489311
45,0.0,2.0,-2.0,0.4835714285714286,0.5114285714285715,0.0050000000000000044,1.5392857142857144,1.496681887755,3,3.381133992907781,0.2812411170124348,0.1143935549823648,True,True,1.9390701999741273,1.2966688797841035,0.13292326344285965,-2350.2179038644153,4704.435807728831,4714.924262760037,1.9516360191648805,1.2897837072566531,0.127304318086353,-2300.268153796832,4606.536307593664,4622.268990140474,1.9347605200474625,1.2733690544063725,0.13485038459941623,-877.4286301432883,1762.8572602865765,1783.83417034899,1.9347605200474625,1.2733690544063725,0.13485038459941623,-880.1326906711274,1770.2653813422548,1796.4865189202717,1.9395957279677891,1.2751805106187577,0.13268826777446163,-1962.5975036824916,3935.195007364983,3961.416144943,1.9372194877725315,1.274998863383781,0.13375082992090037,-1887.6268384818254,3783.253676963651,3804.2305870260643,1.9402617784122618,1.2744821396030428,0.13239043593434396,-871.7639897604961,1757.5279795209922,1794.2375721302155,2.237395089833963,1.4896020407306656,-0.00047601830407573154,-980.8646793269567,1973.7293586539133,2005.1947237475333
46,0.0,2.0,-1.0,0.505,0.485,0.010000000000000009,1.465,1.493441702941824,3,2.8041734998832606,0.30770119733342055,0.1062045871461245,True,True,1.8505415877590325,1.2678741867767012,0.16475053711979493,-2323.688165487856,4651.376330975712,4661.864786006919,1.8576120237731126,1.2532504542852567,0.16155926710340984,-2251.43007240134,4508.86014480268,4524.59282734949,1.8355759569715717,1.2429698203516506,0.17150533536889967,-895.3587972702214,1798.7175945404429,1819.6945046028563,1.8355759569715717,1.2429698203516506,0.17150533536889967,-900.7669183259,1811.5338366518,1837.7549742298168,1.8429607000280506,1.2476572616235,0.16817220159215396,-1908.8438110983761,3827.6876221967523,3853.908759774769,1.8405333692771706,1.247702296841098,0.169267787186834,-1838.9970061847077,3685.9940123694155,3706.970922431829,1.8460365831918917,1.2439196396258232,0.16678388923134302,-885.5927915427566,1785.1855830855131,1821.8951756947365,2.208147609349466,1.484535544100025,0.003343606612578376,-1000.3764636571999,2012.7529273143998,2044.2182924080198
47,0.0,2.0,0.0,0.5,0.49357142857142855,0.00642857142857145,1.487142857142857,1.496187332608843,3,2.9431657708478087,0.3000800207140115,0.10851927632058941,True,True,1.886969846451567,1.270057408000544,0.15633054715125483,-2320.797770794107,4645.595541588214,4656.08399661942,1.9279332911220104,1.2577432664592232,0.1380156774055078,-2258.359645738871,4522.719291477742,4538.451974024552,1.7802857860121943,1.2259931697895297,0.20402928651787688,-871.9689592421423,1751.9379184842846,1772.9148285466981,1.7802857860121943,1.2259931697895297,0.20402928651787688,-875.4456084922213,1760.8912169844425,1787.1123545624594,1.7886966583473343,1.231554728464783,0.20026876216487144,-1915.3889447970296,3840.777889594059,3866.999027172076,1.7878255791705473,1.23160149502038,0.2006582240812077,-1843.7566121044995,3695.513224208999,3716.4901342714124,1.789505832667425,1.2272671158281174,0.19990697808168956,-865.034712936329,1744.069425872658,1780.7790184818814,2.3044849937671272,1.4982693137450322,-0.030341633410705615,-991.287412050466,1994.574824100932,2026.0401891945519
48,0.0,2.0,1.0,0.49142857142857144,0.5057142857142857,0.0028571428571428914,1.5214285714285714,1.4984760289961787,4,3.1971533445292795,0.2880895588691165,0.11224843874432149,True,True,1.969222923345567,1.3017419304740971,0.12349019669361117,-2369.8636116392845,4743.727223278569,4754.215678309775,1.9875250238654845,1.2911754397070843,0.11534385107848255,-2301.3251215226546,4608.650243045309,4624.382925592119,1.9403701350268308,1.292701978415059,0.13633269995430386,-884.3234181252201,1776.6468362504402,1797.6237463128537,1.9403712270332847,1.2926998147570616,0.1363322138974178,-886.2858236519868,1782.5716473039736,1808.7927848819904,1.9442343291226551,1.2972120543074233,0.13461273012929564,-1966.89583067461,3943.79166134922,3970.0127989272364,1.9427914721119555,1.2966887298060787,0.1352549521447184,-1893.093741187988,3794.187482375976,3815.1643924383893,1.9444735529612445,1.2923833892370649,0.13450625054426635,-880.6537976614406,1775.3075953228813,1812.0171879321047,2.2397463311211725,1.4959324303574761,0.003079035454269796,-987.0348797715974,1986.0697595431948,2017.5351246368148
49,0.0,2.0,2.0,0.48714285714285716,0.5064285714285715,0.00642857142857145,1.5278571428571428,1.4959830826039273,4,3.2873121526838376,0.2851413755306669,0.1131315024745017,True,True,2.0308311934053904,1.3279136351472387,0.0958500951937653,-2334.1334901917257,4672.2669803834515,4682.755435414658,2.0548358109773623,1.3240850035658691,0.08516295745278224,-2286.5719415932163,4579.1438831864325,4594.876565733242,2.025294556933822,1.3028574180997399,0.09831507079339707,-872.5760442613837,1753.1520885227674,1774.1289985851809,2.025285924277999,1.302853992500393,0.09831891415318283,-876.3045845062702,1762.6091690125404,1788.8303065905573,2.025745912234999,1.3037731515156004,0.09811412211094717,-1943.5481021269954,3897.096204253991,3923.3173418320075,2.0238989949243873,1.3033500869601073,0.098936391394577,-1868.721623671383,3745.443247342766,3766.4201574051795,2.0278629721221955,1.3033943231734102,0.09717158217868016,-868.0427645335611,1750.0855290671223,1786.7951216763456,2.214038189265351,1.4832814613812613,0.014284188384516616,-991.0781285270915,1994.156257054183,2025.621622147803
50,1.0,-2.0,-2.0,0.7007142857142857,0.09785714285714285,0.2014285714285714,0.5,0.9207325299501279,4,0.7189105858170606,0.6841573245078546,0.02644370401833801,True,True,0.9246565068954365,0.6652685130008468,0.0383493259232035,-1373.328552550493,2750.657105100986,2761.1455601321927,0.9254132447377533,0.6627855553802066,0.03756231209619143,-1290.5417586959675,2587.083517391935,2602.816199938745,0.9255690433583786,0.6598828000886408,0.03740028019847885,-1224.851261892513,2457.702523785026,2478.6794338474397,0.9255690479374633,0.6598830342310813,0.03740027543619162,-1333.838093692606,2677.676187385212,2703.8973249632286,0.9319593794932992,0.6634322210973331,0.030754275973237877,-1176.7728232635782,2363.5456465271564,2389.766784105173,0.9320530962016367,0.6636509308660861,0.030656809795178264,-1171.4119034121936,2350.8238068243872,2371.8007168868007,0.9127793353104203,0.6679226655008458,0.05070168593546931,-1020.803711936089,2055.607423872178,2092.3170164814014,0.9468436197163103,0.6781000723487444,0.015274538863467968,-1041.2711329324532,2094.5422658649063,2126.0076309585265
51,1.0,-2.0,-1.0,0.7014285714285714,0.09785714285714285,0.20071428571428573,0.5071428571428571,0.9292054956027257,4,0.7218869442562132,0.681046580976504,0.02698193970896413,True,True,0.8422964533494159,0.65728124788572,0.049967186634950145,-1396.2573869271928,2796.5147738543856,2807.0032288855923,0.8422807700244134,0.6571722527404882,0.04998487598092316,-1307.586288710164,2621.172577420328,2636.9052599671377,0.8418394733567983,0.6548477961211362,0.050482617973063526,-1248.4265388710667,2504.8530777421333,2525.829987804547,0.8418386684743088,0.6548398227571003,0.050483525806372054,-1357.3242719203163,2724.6485438406326,2750.869681418649,0.8479311539592544,0.6558924343778421,0.04361176337328543,-1202.0576479874571,2414.1152959749143,2440.336433552931,0.8475126535000932,0.6558329279923637,0.044083793342105104,-1196.5978425663936,2401.1956851327873,2422.1725951952008,0.8430759017418697,0.6647032454833366,0.04908804064518468,-1052.0286067466993,2118.0572134933986,2154.766806102622,0.8515954288851426,0.659454238911598,0.039478798782325075,-1067.2715770453585,2146.543154090717,2178.0085191843373
52,1.0,-2.0,0.0,0.6792857142857143,0.10928571428571429,0.21142857142857144,0.5842857142857143,1.003230765962811,5,0.8086236619031152,0.6442021373376857,0.03255114980552181,True,True,0.8454628759584123,0.6929538659255583,0.01658599242317149,-1542.4483586240226,3088.896717248045,3099.385172279252,0.8471516739283732,0.6915618856446478,0.014621639372489947,-1427.7571394017357,2861.5142788034714,2877.2469613502813,0.8465433806245681,0.693662173178869,0.015329185703248704,-1343.6505316114617,2695.3010632229234,2716.277973285337,0.8465353142576997,0.693526027764858,0.01533856823013946,-1458.6201717959684,2927.240343591937,2953.4614811699535,0.8614316222639375,0.693912868124374,-0.0019883166882632697,-1291.2456564553845,2592.491312910769,2618.7124504887856,0.8604629746239463,0.6933647652563902,-0.0008616183024898749,-1281.8990770180487,2571.7981540360975,2592.775064098511,0.8521993393868068,0.6959747202480376,0.008750364525846765,-1166.8379298609825,2347.675859721965,2384.3854523311884,0.8600670163015675,0.6977969991450571,-0.00040105288712211085,-1229.5716098805672,2471.1432197611343,2502.6085848547546
53,1.0,-2.0,1.0,0.6914285714285714,0.09642857142857143,0.2121428571428572,0.6857142857142857,1.2556418171275723,9,0.5277723926541095,0.6444120524810869,0.03949846790748399,True,True,1.7052772748354383,0.9211393915237265,0.020274656815536196,-1771.0835495259953,3546.1670990519906,3556.6555540831973,1.71719515786408,0.9192627025031285,0.013427528660735044,-1514.6755527051814,3035.351105410363,3051.0837879571727,1.6861030049567702,0.9177219511416723,0.03129076452681878,-1354.2955941450712,2716.5911882901423,2737.568098352556,1.6869683869764345,0.9163430890725988,0.030793580456689895,-1457.7426009400983,2925.4852018801967,2951.7063394582133,1.681432857898551,0.8965467964577347,0.03397388327639428,-1320.3129891992573,2650.6259783985147,2676.8471159765313,1.6831795649656143,0.8953827061654241,0.032970355459554956,-1312.654864592968,2633.309729185936,2654.2866392483493,1.6976708015715167,0.9118758927070686,0.02464476995718845,-1230.3620035478248,2474.7240070956495,2511.433599704873,1.9705747900760164,1.1408653438453626,-0.13214554076795837,-1477.6322720005414,2967.264544001083,2998.729909094703
54,1.0,-2.0,2.0,0.6835714285714286,0.10357142857142858,0.2128571428571428,1.1757142857142857,2.342199849019695,18,0.32070637570860144,0.6101894858399218,0.04848326190428794,True,True,5.940937670111268,1.6050330972986715,0.015676748324716216,-2854.488520772647,5712.977041545294,5723.4654965765,6.024733180163021,1.602125211608613,0.0017931034339618845,-1852.0228015743016,3710.0456031486033,3725.778285695413,5.864313973001396,1.669996795459913,0.028372132602861422,-1581.3117461538877,3170.6234923077755,3191.600402370189,5.863403932746637,1.6675953008708855,0.0285229124683406,-1691.1197479164543,3392.2394958329087,3418.4606334109253,5.864946260116814,1.5912017250352728,0.028267372219231812,-1689.6921566301678,3389.3843132603356,3415.605450838352,5.874267181540311,1.5840767176222486,0.02672303693183342,-1735.19900239022,3478.39800478044,3499.3749148428533,5.8703502418833216,1.6075488070478492,0.02737201441550252,-1503.123025555483,3020.246051110966,3056.9556437201895,15.282121529268304,2.9417158038668894,-1.5320157172940858,-1729.505486824234,3471.010973648468,3502.476338742088
55,1.0,-1.0,-2.0,0.6871428571428572,0.20285714285714285,0.10999999999999999,0.7207142857142858,1.1932018798295603,4,0.7388576594315128,0.6047081914546439,0.042697431107558186,True,True,1.347213945599937,0.9196321811382916,0.03849794531502304,-1780.8174338614913,3565.6348677229826,3576.1233227541893,1.3580321027963191,0.9226931747622324,0.030777062966529933,-1560.7011397679653,3127.4022795359306,3143.1349620827405,1.3375618921340509,0.908099078629394,0.045386583359254606,-1123.1158553616463,2254.2317107232925,2275.208620785706,1.3375618639650027,0.9080990305032153,0.04538660346340939,-1182.625891129017,2375.251782258034,2401.4729198360506,1.3347926259933798,0.897418830814521,0.047362999275168405,-1366.741879055135,2743.48375811027,2769.704895688287,1.3347634115656182,0.8981845977264868,0.047383849513848664,-1347.5743308718902,2703.1486617437804,2724.125571806194,1.3360143106246147,0.9011880006290772,0.04649108706928151,-999.7106162214301,2013.4212324428602,2050.1308250520838,1.379614705957813,0.9496850927965752,0.015373631794366904,-1041.4424822414614,2094.884964482923,2126.350329576543
56,1.0,-1.0,-1.0,0.6842857142857143,0.19642857142857142,0.1192857142857143,0.7171428571428572,1.1830312561930842,4,0.7536323748016804,0.6041644063836781,0.04248015123149566,True,True,1.5289182694749344,0.9814340308891686,0.009195766461675636,-1764.8178883521325,3533.635776704265,3544.1242317354718,1.5638827228471353,0.9864284906333065,-0.01346269024996194,-1555.3827664888006,3116.765532977601,3132.498215524411,1.5162267382189791,0.9685430601565874,0.0174204198977308,-1158.1146676921467,2324.2293353842933,2345.206245446707,1.516226121467608,0.9685426919458664,0.01742081957891828,-1222.8815251321198,2455.7630502642396,2481.9841878422562,1.5105368672926807,0.9563224037348952,0.021107698880929338,-1353.2386613911176,2716.477322782235,2742.698460360252,1.511315239026545,0.9566610170173415,0.02060328080667595,-1335.724851827723,2679.449703655446,2700.4266137178593,1.5025364585358427,0.9504370547447528,0.026292304902436503,-1023.2858692834811,2060.5717385669623,2097.2813311761856,1.5452375562996168,1.0115714910543854,-0.0013798272747862494,-1089.0396001017693,2190.0792002035387,2221.544565297159
57,1.0,-1.0,0.0,0.7064285714285714,0.18642857142857142,0.10714285714285718,0.6821428571428572,1.1731916022921223,5,0.6702606793785741,0.6246872133578224,0.03993927166911576,True,True,1.5165890479578514,0.9753908730025371,0.012573052960576092,-1745.9638936557672,3495.9277873115343,3506.416242342741,1.5267861306797728,0.9774204413150209,0.005933894993311761,-1507.4460686634582,3020.8921373269163,3036.624819873726,1.5035550366447545,0.9659518646755558,0.02105928989859074,-1117.0676221281028,2242.1352442562056,2263.112154318619,1.5035584593522533,0.9659536014514928,0.02105706142831354,-1173.9772184388921,2357.9544368777842,2384.175574455801,1.4938477062493178,0.9609817850713478,0.027379577935205512,-1321.2037514262615,2652.407502852523,2678.6286404305397,1.494699508255625,0.9604965638241834,0.026824983230923305,-1302.95376378528,2613.90752757056,2634.8844376329735,1.4876688859993372,0.964884855367128,0.0314025092783794,-1007.4822216295797,2028.9644432591595,2065.674035868383,1.5542471608308446,0.99941744462905,-0.011945543870593323,-1058.819273879963,2129.638547759926,2161.1039128535463
58,1.0,-1.0,1.0,0.6928571428571428,0.19214285714285714,0.11500000000000002,0.7507142857142857,1.24830099995977,7,0.6978863840203039,0.600697180199668,0.04454503926093554,True,True,1.3311925903194821,0.9407462222061851,0.057644309017482076,-1825.5468224081885,3655.093644816377,3665.582099847584,1.3639635441727536,0.9436230553995131,0.03444564108082826,-1576.108815653045,3158.21763130609,3173.9503138529,1.3064479347834237,0.9261165673419994,0.0751611335065746,-1144.955140212544,2297.910280425088,2318.8871904875014,1.3064535003279938,0.9259239085765512,0.07515719363894213,-1200.8337257665214,2411.667451533043,2437.8885891110594,1.3007600687978924,0.9181219129803894,0.07918759287841104,-1354.3950959032768,2718.7901918065536,2745.01132938457,1.3009933342810385,0.9187157163139805,0.07902246346201336,-1332.4657475010588,2672.9314950021176,2693.908405064531,1.3023915546319975,0.9158944476147478,0.07803265859489228,-1071.2944943499972,2156.5889886999944,2193.2985813092178,1.3815516109525035,0.9687296986325559,0.02199498972969638,-1231.6606195780623,2475.3212391561246,2506.786604249745
59,1.0,-1.0,2.0,0.6885714285714286,0.17857142857142858,0.1328571428571428,0.9071428571428571,1.5557149988225747,10,0.5438535039062443,0.5864326270327005,0.05101232015820758,True,True,2.5296920339500324,1.2300410993394941,0.04109622717665784,-2109.5165151152723,4223.033030230545,4233.521485261751,2.6601610618054337,1.2423036083057135,-0.00835929601277452,-1693.1200449158582,3392.2400898317164,3407.9727723785263,2.4257464585019335,1.2235227595187457,0.0804977840174873,-1278.0265059319554,2564.053011863911,2585.0299219263243,2.4262039501033126,1.2217297266637543,0.08032436748428484,-1348.4852857870196,2706.9705715740392,2733.191709152056,2.43695077952639,1.2042819033518677,0.07625067980160405,-1469.853679218781,2949.707358437562,2975.9284960155787,2.441324377496659,1.2043593085624462,0.07459282598453087,-1454.804234381309,2917.608468762618,2938.5853788250315,2.4309636015521807,1.2014921835243655,0.07852017643241305,-1215.9166140975447,2445.8332281950893,2482.5428208043127,3.4618634172395106,1.6180096245316906,-0.3122521821783324,-1460.931944521326,2933.863889042652,2965.329254136272
60,1.0,0.0,-2.0,0.7035714285714286,0.2621428571428571,0.03428571428571425,0.8207142857142857,1.3119561498152628,3,0.7479855394794012,0.5746626348423365,0.049279197227281774,True,True,1.6037520401544423,1.0609329915557522,0.07293848588077656,-1907.390732997013,3818.781465994026,3829.2699210252326,1.6325528398920774,1.056211396496173,0.056289956467186264,-1625.691172310418,3257.382344620836,3273.115027167646,1.564654637355232,1.0454599306073769,0.09553904789388845,-882.3235915868174,1772.6471831736349,1793.6240932360483,1.564654637355232,1.0454599306073769,0.09553904789388845,-900.8657209205722,1811.7314418411445,1837.9525794191613,1.5620233887601827,1.0458528260413251,0.09706006189447891,-1378.715483347821,2767.430966695642,2793.6521042736586,1.563087100158547,1.0461810516479972,0.09644517513214712,-1345.4279995718925,2698.855999143785,2719.8329092061986,1.5585579419027709,1.0374322665863556,0.09906329077917753,-849.5798629381171,1713.1597258762342,1749.8693184854576,1.7208326254303783,1.1453487427682887,0.005259130255812483,-915.0643917392515,1842.128783478503,1873.594148572123
61,1.0,0.0,-1.0,0.69,0.2714285714285714,0.038571428571428645,0.855,1.3259290780214514,4,0.8094726812936315,0.5579236422112556,0.05186458234002104,True,True,1.6134370401529226,1.0902715638350866,0.10892105613213743,-1942.2142305945683,3888.4284611891367,3898.9169162203434,1.6250654138427136,1.084812500265739,0.10249886630475014,-1673.990459496862,3353.980918993724,3369.713601540534,1.5854897032125932,1.0772138345434747,0.12435598347355248,-928.8791156525667,1865.7582313051334,1886.735141367547,1.5854896838664945,1.0772138345216127,0.12435599415813492,-949.7851784520142,1909.5703569040284,1935.7914944820452,1.5822199122821357,1.0756680654382302,0.1261618437435662,-1422.2934734880487,2854.5869469760974,2880.808084554114,1.5826086263527095,1.0760545238008312,0.12594716234301973,-1387.9922010762878,2783.9844021525755,2804.961312214989,1.5860904330932037,1.0722238504448232,0.1240242086758736,-892.5198320848441,1799.0396641696882,1835.7492567789116,1.7715505761857222,1.1779389121756754,0.021597138809669958,-951.3725474930291,1914.7450949860581,1946.2104600796781
62,1.0,0.0,0.0,0.7178571428571429,0.24928571428571428,0.03285714285714286,0.7857142857142857,1.294325407299733,4,0.6939882421429798,0.5912908898848849,0.046728177042508666,True,True,1.4936681062359867,1.007435990256155,0.08694412480225777,-1811.331146586656,3626.662293173312,3637.1507482045185,1.5562511188156734,1.0128442819239512,0.04868811124416339,-1556.3906893543476,3118.7813787086952,3134.514061255505,1.4628858143896952,0.9952879850625637,0.10576085678238578,-853.1208385442469,1714.2416770884938,1735.2185871509073,1.4628850758795606,0.9952859577538856,0.10576130822204266,-871.3520987485431,1752.7041974970862,1778.925335075103,1.453964680311216,0.9926495829886793,0.11121420605708421,-1303.1202056627455,2616.240411325491,2642.4615489035077,1.4553334176333552,0.993315558739705,0.11037751840983245,-1270.6473572984053,2549.2947145968105,2570.271624659224,1.4498344683017133,0.9872413808441906,0.11373893984857675,-825.6021415436675,1665.204283087335,1701.9138756965583,1.5890952152614342,1.0840115464373294,0.02861103046553337,-911.5150548806935,1835.030109761387,1866.495474855007
63,1.0,0.0,1.0,0.6957142857142857,0.26071428571428573,0.04357142857142854,0.8357142857142857,1.3125594130572011,4,0.7873069545291228,0.5657750737894223,0.05049187040600516,True,True,1.682509511494167,1.1122984959600626,0.06072687553049905,-1924.1696716257086,3852.339343251417,3862.827798282624,1.7321872202633253,1.1136328528442476,0.032993934698173244,-1651.2953103311083,3308.5906206622167,3324.3233032090266,1.6079049106975156,1.0852072950673248,0.10237543443097186,-945.2390766790545,1898.478153358109,1919.4550634205225,1.6079149442909328,1.0852125212919215,0.1023698331047539,-969.6397540119971,1949.2795080239941,1975.500645602011,1.610128925106634,1.086780673448109,0.10113386227423404,-1402.455895165534,2814.911790331068,2841.1329279090846,1.6120716314813155,1.0876262202131062,0.10004933236577995,-1368.9205402962816,2745.8410805925632,2766.8179906549767,1.5940750982436367,1.0761836094595647,0.11009602742948998,-900.9797111311485,1815.959422262297,1852.6690148715204,2.0152261098107145,1.1921319600090108,-0.12501457599099575,-973.1269654061331,1958.2539308122662,1989.7192959058862
64,1.0,0.0,2.0,0.6907142857142857,0.27,0.03928571428571426,0.8771428571428571,1.3471354119142178,6,0.8205569397005452,0.5506902184833692,0.05333745336107355,True,True,1.6673123923700286,1.0629620011265286,0.09373703601723293,-1914.1980796523708,3832.3961593047416,3842.8846143359483,1.7346696091418587,1.0603743902273448,0.05712521018506389,-1671.9800765671612,3349.9601531343224,3365.6928356811322,1.6122528423337463,1.0423591419569267,0.12366449966458792,-918.2602371795314,1844.5204743590627,1865.4973844214762,1.6122107476053975,1.0422228215484683,0.12368738013585179,-940.9489856846249,1891.8979713692497,1918.1191089472666,1.6102303422332205,1.0434314761296741,0.12476382390889029,-1397.1753440732514,2804.3506881465028,2830.5718257245194,1.6108417103095751,1.0436121900166073,0.12443151650957085,-1359.2690034254417,2726.5380068508834,2747.514916913297,1.6111427164878156,1.041429321991391,0.12426790544753008,-897.5885872907595,1809.177174581519,1845.8867671907424,1.7922143615102362,1.1802559425748427,0.02584692179611392,-1029.487314633912,2070.974629267824,2102.4399943614444
